file_id,user_id,subforum_id,num_contexts,label_text,sentence,label
14297733_2,605744,1380,0,hate,Black and Asian immigrants who are coming in and those who were borne here and their breading patterns are the threat to our gene pool and not other white Europeans such as polish people .,1
14672029_1,614483,1371,1,hate,Not sure if this is the correct place i should post it  but a good video that just uploaded on youtube about these hypocrites .,1
14267446_8,581259,1380,0,hate,It then became a booming black town  and they ran it straight into the ground .,1
13481130_3,572154,1346,0,hate,- `` Something about black '' and the old favorite `` Once you go black you never go back '',1
14439584_1,605459,1375,0,hate,The kikes probably put the Leftist up to it  to make it seem like they do n't have total control of everyone .,1
14037645_2,595877,1387,0,hate,A good old bit of nostalgia from the days when there was hardly a blade of grass or a coon on the pitch .,1
13847476_1,592532,1391,0,hate,Everyone in Ireland has a duty to make life as difficult for blacks as possible if our children are too have any kind of future .,1
13598214_1,573840,1393,0,hate,As far as im concerned as soon as the little half breed is born  it should be tied round her neck and both mother and mulattoe should be flung in the nearest river.Lets see if daddy jumps in to save them !,1
13291528_2,573347,1345,1,hate,I have to help I WILL NOT see these animals go free !!,1
14034178_1,575082,1387,0,hate,All of the security guards i see are white but maybe  just maybe  i 'm blessed because no doubt these negro security guards abuse their power .,1
30541960_3,738851,1348,0,hate,The only thing that they care about is welfare and mooching of all the rest of us .,1
14677898_3,572043,1371,0,hate,Liberals will have you believe it is so they can blame Whitey but it 's all such a mixed hell hole  all that breeding with arabs ....,1
30439769_3,573224,1362,0,hate,It 's just the way they are .,1
13590627_2,586990,1393,0,hate,It does n't matter how you dress up a mud .,1
13843729_1,579630,1391,0,hate,What a load of crap.Water are ye people for real Ireland is been taken over by non Irish and this rubbish .,1
30560311_2,578431,1359,0,hate,I 'm surprised they 're not holding the gun back to front .,1
13291349_3,573432,1345,5,hate,They probably have a 150 I.Q. with all three of them combined .,1
31744072_3,599380,1363,0,hate,Any expressing of their homosexuality outside their home however must be stopped .,1
30626223_1,575946,1348,0,hate,I wonder what it 's going to be like if the Big Chimpout of 2014 really happens .,1
13506182_1,586372,1395,1,hate,Because the communist party was almost all jew out to kill any gentile that stood in their way or had property that the jew - communist wanted .,1
12861962_1,573285,1346,0,hate,I Can tell you right now if a black mob is threatening my life and burning my town I 'm going to start shooting .,1
14406890_3,575011,1375,0,hate,Teach our men to be men again and defend our countries and women folk against the non white .,1
14077688_1,578492,1383,1,hate,Yeah I think they 'd be much better off back home .,1
14080747_2,579408,1383,1,hate,They all need to be sent back to Afreka along with the Joos that control our politicians .,1
30733649_1,572291,1354,0,hate,The holocaust never existed except in the minds of the people who believed it .,1
13406897_3,579436,1345,0,hate,I 've seen negroes who look ( and undoubtedly act ) like him .,1
14417461_1,573188,1375,0,hate,Yeah I saw that news segment about the mixed race couple who lost their home because of the mudslide .,1
13861385_1,590493,1391,0,hate,the white race will soon be on the brink of being a minority in a few years if nothing is done to stop these vile hordes invading our lands  I for one do not want to live in a city like Bradford or Birmingham where we are outnumbered 2 to 1 or worse,1
13458375_2,579408,1347,0,hate,Those nogs in France do n't belong there and then they show how unruly they can be .,1
31750807_2,573685,1363,0,hate,Therefore they had to practice slavery before all other races .,1
31769461_1,589998,1363,0,hate,Fags are a big problem  they are recruiting our kids  in the schools that we pay for .,1
13503418_1,576356,1395,0,hate,Yes before age of 10 i never saw an negro in real life  when i moved to Holland i was horrified by the amount of non-whites .,1
12852431_1,576278,1346,0,hate,I feel so sorry for all you people living there  wish you could all move here hopefully you do n't suffer like your neighbours in zimbabwe .,1
32923728_2,575163,1345,0,hate,Those Jewish murderers of millions of Whites have been forgiven .,1
13028070_2,576106,1345,0,hate,What alternative do you have other than kill the black policeman and every black cop you can until they get you .,1
13864997_3,585781,1391,2,hate,Most White Western Women have the racial sense of a cabbage .,1
14029408_1,575451,1387,0,hate,We are far closer to being neanderthals than apes .,1
12850089_2,576026,1346,0,hate,I could n't imagine living in those conditions with drugs and filthy negros everywhere .,1
14662277_2,572134,1371,0,hate,Only in the mind of the INTERNATIONAL JEW could such an evil machination  with its ticker tape parade of lies  be cooked up !,1
14030512_1,577598,1387,0,hate,Migrants living in fear after racist bomb attack on Poles - Northern Ireland  Local & National - Belfasttelegraph.co.uk They 're threatening to leave  we 're doomed !!!,1
13061354_1,573432,1345,2,hate,They are too dung stupid to be able to tap into the market .,1
13059977_2,579198,1345,0,hate,Good going libtards  you ruined Rhodesia .,1
31767403_1,749891,1363,0,hate,I would just like to express how sick and tired I am of bi-racial half-breeds kids at school boasting about their `` unique heritages '' .,1
30565018_2,572842,1348,0,hate,What makes it suck are the Jews that run it and the Blacks that play in it .,1
12843325_1,572191,1396,0,hate,We have a little piece of legislation called the Prohibition of Foreign Military Assistance Act This prohibits mercs from operating in South Africa. on pain of five years of hell in a kaffer jail .,1
14655015_1,576470,1371,0,hate,WTF are you laughing ' Groid The Jews are just using you Monkeys Get lost go eat some watermelon and shoot some dice or something .,1
14287665_3,605599,1380,0,hate,BTW you are not wrong about Mildura  I went through there in mid 2000 and there was n't a non-White in sight but late last year when I went through there all I saw were islanders  indians  asians  and whatever other crap little johnnie could get dumped into the country .,1
13455369_2,582378,1347,6,hate,WE CRIPPIN NIGGA .,1
31766409_1,581194,1363,0,hate,HIV will do its job. the fags keep searching for a cure but they will never find one because it keeps on changing and mutating. already 60 percent of faggot apes have AIDS and it continues to grow .,1
13446781_3,572067,1347,1,hate,When most whites today have so much white guilt laid upon them that they feel they have to act black or have sexual relations and children with blacks just to be accepted there is a problem with the white race memo .,1
14070610_1,575439,1383,2,hate,The worst thing happened to internet freedoms when albanians used their spare time from selling drugs to learn to use computers .,1
14675958_1,575768,1371,0,hate,The White race is best because when the Creator made Whites  He made them better than He made the other races .,1
13272218_2,573561,1345,2,hate,I ca n't fathom seeing all those brainless whites along with their negro counterparts worshipping Obama .,1
30548974_1,574771,1359,0,hate,I wonder what the shegroid that came running up did .,1
13859214_2,592518,1391,0,hate,Mass white immigration is Ireland 's current scourge and should be slashed by 95-97 % ..,1
30782286_2,603166,1362,0,hate,They are often confused with whites when they hide their tail  horns  and hooves .,1
30527087_10,578286,1354,0,hate,I was escorted from the camp/jail by 2 polish policeman as denying/questioning the hoax-acuast is illegal .,1
14025658_1,576882,1387,0,hate,The attacks are coming from wankers who live in England maybe even born here and have little or no English ancestry and call themselves British .,1
14095174_3,598714,1381,0,hate,The only Mexican in town has since moved out and kids can now leave their bicycles in the yard without fear .,1
12860820_1,573375,1346,0,hate,Greece need a man like Adolf Hitler and now is the perfect time to start a national political movement to free Your country from the zionist bankers,1
14031438_2,575456,1387,0,hate,I wonder how they 'll paint them up plus the 1million or more illegals who are working in the service industry living in their bosses ' cupboards .,1
13605248_6,579436,1393,1,hate,Denmark : 2.3 ( 2001 )  1.1 ( 2002 )  0.9 ( 2003 )  0.6 ( 2004 ) . ( assuming population of 5.4 million ) Good job Denmark !,1
13479043_1,572128,1345,0,hate,Holly Quick  age 16  brutally raped and murdered by an apelike negro .,1
13466962_2,573188,1346,0,hate,There are so many race mixing ads on TV that it gets overwhelming .,1
12883101_1,577823,1345,4,hate,Try El Paso Texas Soo much mudd invasion that the river is the same color as those playing/crossing in it .. year round !,1
12874777_2,577459,1347,0,hate,The non white homelands have so much trash and crime in them that non whites mainly choose to stay away .,1
13592326_2,572266,1393,0,hate,Compared to the stunningly beautiful white Swedish females she is just a barfy mixed breed dog .,1
13942302_1,592355,1388,0,hate,It's a shame that universities of Canada import black and brown people .,1
31757189_1,601571,1363,0,hate,There are many alternatives to adopting little mud babies.There is srrogate mothers and invitro fertilization are just two.If these are not financialy possile then wait till it is .,1
30545472_1,575397,1388,0,hate,Yup Africans breeding like cockroaches  AIDs is not killing them off fast enough to stop their growth !,1
14059957_1,576427,1383,0,hate,Notice how not one of these Hungarians gave one good source validating their preposterous claims  they just came here to complain and start name calling  just as stupid liberals do .,1
14028385_1,576546,1387,13,hate,I do n't think we want to throw them under a bus but they certainly are stealing our livelihoods and forcing up our rents and house prices .,1
30451811_1,735451,1388,0,hate,It is a total disgrace when tax-payer dollars can go to promoting such degenerate filth .,1
14671829_1,573247,1371,5,hate,They're cowards and simpletons who are utterly incapable of generating a reasoned argument free of sententiously repeated stock phrases and scare-words like `` racist . '',1
30777604_2,575950,1362,0,hate,I 'm sure I would have done great in public school if the Mexican gang members stopped kicking my * * * long enough for me to get my homework done ...,1
13594099_1,590112,1393,0,hate,hope one day i will be able to see finland withouth those * * * * ing monkey ass soumalian ... im glad .. because finland has lowest immigrate in europe ..... kick those * * * * ing soumalians ass .....,1
30392180_6,573148,1362,0,hate,The big black females pushed their way into the Houston city counsel meeting and said all of the white teachers they used to have all quit ( do you wonder why ? ) and all you sent us to replace all them teachers was a bunch of dumb blacks .,1
13592619_1,589795,1393,0,hate,I would like to say and I can proudly say that there are no jews in Iceland  those that tried to get here were all sent back to Germany ...,1
13455360_1,572094,1347,0,hate,This disgusting negro makes us ( white people ) look bad .,1
13585912_2,581207,1393,0,hate,The reason for the high living expenses is of course the influx of hundreds of thousands of non-whites to the city .,1
13059807_3,574041,1345,1,hate,Are there any whites left in that craphole or have they all been killed ?,1
30691153_1,580478,1362,0,hate,Americans and Irish understand each other better than Spaniards and the beaners .. the US and Ireland are the 1st world so they are educated unlike the beaners .,1
30446446_1,734867,1359,0,hate,Two days ago I tapped out a half asian  half White mongrel who was bigger than me .,1
30444129_1,582574,1348,0,hate,I never really thought about it before but I guess bicycling is primarily a white activity  kind of like sunbathing  going swimming  playing golf  tennis  attending a social function without a brawl taking place  not smelling like a wild animal in the locker room after a hard workout  and speaking proper English .,1
30631777_2,572842,1359,0,hate,Let the Apes use their long arms to throw their monkey punches  and let us Whites use wrestling takedowns and submissions .,1
13507619_2,575759,1345,0,hate,Oh yeah  no mugshot picture on the page of course  you have to watch the video report to find out it was yet another case of TNB .,1
13621261_6,579371,1393,0,hate,The Chechen beast was one of those who committed killing in the name of Allah against our Russian brothers  like the theater in Moskva .,1
13842819_1,591048,1391,4,hate,They re more like a virus than human ; they get inside a country and they taint it with their sickness and pretty soon the whole country goes to hell while the government tries to ban video games because knife crime  rapes and mindless violence has skyrocketed .,1
14653484_3,598307,1371,0,hate,Black is a color but the Negroids more than not resemble a walking pile of feces with arms and legs ... they even stink !,1
13461331_2,575828,1346,0,hate,I 'm moving to a bigger house pretty soon  and that map is perfect for doing a groidal analysis .,1
14669574_2,614428,1371,0,hate,It is the Asians in White countries that bug me .,1
13856080_1,574043,1391,0,hate,Tralee is a disgrace  the place looks like a town in africa nowThe day Ireland becomes a muslim country is the day i stop breathing !,1
14676136_1,575323,1371,0,hate,Are you asking the Africans in South Africa why they hate White people so much that they have murdered over 40 thousand of them since the end of White rule ?,1
30679925_2,580921,1362,0,hate,I do think abusive parents are worse than gays one .,1
31783690_1,586973,1363,0,hate,Take it slow then gradual  hell make them watch MTV for a few hours it 's the same thing as animal planet. and just gradually introduce them to your views .,1
13553561_1,572868,1346,0,hate,My wife showed me a Kibble 's - n - Bits commercial last night wherein a mixed couple was presented as `` normal . '',1
13504455_3,572043,1395,0,noHate,HZ why .,0
30394437_4,572484,1396,0,noHate,My cousin lives there  he 's retired nypd .,0
14667236_2,576628,1371,0,noHate,Reality : He had no Jewish ancestors and he had brown hair and blue eyes .,0
13606903_1,586175,1393,0,noHate,Yes we are but you will find these people are often Nordic as their subrace .,0
14037950_3,578439,1387,0,noHate,It was not multiple gangs .,0
13842598_1,585810,1391,0,noHate,there's no need for me to say anything ... all is said in the image of thaat old white guy in the end of one of the first videos .,0
30631886_1,573050,1359,0,noHate,Nice to see !,0
31772119_3,633801,1363,0,noHate,Freuer Frei !,0
13614379_3,572043,1393,0,noHate,I have tears in my eyes from laughing so hard ... that was hilarious  Theoden .,0
14095095_2,598702,1381,0,noHate,For example  almost all the 12 year olds last year dressed up a `` Wiggers ''  `` Whores ''  or `` Pimps '' for Halloween !,0
30548876_1,578499,1359,0,noHate,Mostly gone .,0
12861730_1,575766,1346,0,noHate,Exactly.,0
14269928_1,599111,1380,0,noHate,Looks like JJT has again taken the lead .,0
13850109_2,590562,1391,0,noHate,Again I would not pay to see this Drug addict perform no matter how could she was a singer .,0
14673601_2,575678,1371,0,noHate,Negro task master .,0
14271254_1,586175,1380,0,noHate,White I agree with some of your points but also not with others .,0
13560796_2,576173,1394,0,noHate,KKK - ku klux klan 33/6 - Thirty-three is 3 times 11 .,0
30739068_3,578075,1362,0,noHate,The comments section for this article is pretty empty right now ...,0
14302342_1,572095,1380,0,noHate,First time this year that I have seen this area hotter than Lakeland  Florida .,0
14058073_1,575672,1383,0,noHate,Our Polish-American reader stands with Donetsk !,0
14047909_2,577410,1388,0,noHate,If you come down n ' around Sacramento California area send me a message .,0
13846518_3,576653,1391,0,noHate,God Bless,0
12843096_1,572191,1396,0,noHate,I would like to have a look round too Planning it for later this year Just a look round Looks like a beautiful country from the air ( google ),0
30583530_1,573372,1362,0,noHate,Welcome to SF .,0
30519051_3,576386,1354,0,noHate,You can download the PDF for free .,0
14665728_4,572043,1371,0,noHate,Equals to white and future ally .,0
14107297_3,573700,1381,0,noHate,Welcome .,0
13844546_2,587493,1391,7,noHate,They feel the need to close down a prison full of terroris / people who aided in the killing of our soldiers and scatter them all around the world. ??????????????????,0
13461331_1,575828,1346,0,noHate,Thanks for posting .,0
14300753_1,584650,1380,0,noHate,In my mind it 's not even close to being obselete  I believe it is a symbol of the white race and it 's fight to save itself in this sick and twisted multicult world we live in .,0
14668355_1,572513,1371,0,noHate,STDs have nothing to do with the morality and the genetics .,0
30518081_1,573188,1348,0,noHate,Just for the record I have never bought a rap record or voted for any black politician .,0
14293742_1,590638,1380,0,noHate,It will be belated wishes now because I wont get the chance to see Nick until after the new year but I will pass them on .,0
31721344_2,572043,1363,0,noHate,It ca n't hurt .,0
31783609_1,590030,1363,0,noHate,You could try looking at the National socialist and Fascist Resource Centre at http://www.ufc.co.uk They cover a whole range of educational material .,0
13291349_1,573432,1345,5,noHate,Pathetic scum .,0
14103080_1,599107,1381,0,noHate,The booze thing should n't be a big deal .,0
14031249_1,579147,1387,0,noHate,Very good video which packs a hard punch .,0
30546921_2,574034,1348,0,noHate,Truly .,0
12853319_1,576365,1346,0,noHate,None of those videos play .,0
14675159_1,614369,1371,2,noHate,All that the DNA test will prove is that you are still a mongrel .,0
30571599_10,576238,1359,0,noHate,This wont last  so jump on it .,0
30389900_3,596711,1388,0,noHate,German Knight symbols for my company WarChief - the Academy of Unconventional Warfare .,0
14665878_3,572057,1371,0,noHate,Why do they have all these Africans there anyway ?,0
31706302_8,586694,1363,0,noHate,It 's the old carrot and stick routine .,0
14102198_3,573685,1381,0,noHate,My email is in my profile .,0
14668553_2,572156,1371,0,noHate,In the past  white kids were playing basketball after school  now they go home to their little video games  smoke dope or watch television .,0
14434772_1,589918,1375,0,noHate,The sister of Daniel Wretström spoke at a march to remember his murder  followed directly by a speech by Blood and Honor .,0
30611332_1,575695,1348,0,noHate,Thank you sir !,0
12855064_1,572617,1346,0,noHate,People will say that the disease we brought killed most of them  but huge numbers of them died of an unknown disease before Columbus came into contact with them .,0
13617074_1,572043,1393,0,noHate,Why are you afraid that your son might come and find you drunk in a bar 20 years later and try to kill you or something ...,0
14035783_1,580960,1387,0,noHate,Welcome to SF Britain great white brit I must say the influx of new members so far this month is very good news .,0
14084657_1,587495,1383,0,noHate,Well I talk to her because no one else writes here except her and me  you only write here when she says something stupid  if I did n't write to her this place would just die off .,0
14673476_1,576199,1371,0,noHate,I'd like to know exactly what a `` white supremacist '' is first .,0
14655478_4,598307,1371,0,noHate,Wow ... we are all in AWE !,0
14667693_1,572043,1371,0,noHate,half white is still superior because how come every person I know who is half white is good at everything no matter about what other race is in um ..,0
30475683_2,576363,1359,2,noHate,I remember when that happened ..... could n't have happened to a nicer guy .,0
14671969_4,574041,1371,0,noHate,However  on a per-capita basis  the bureau reported that Flint  Michigan was more dangerous than the two larger cities .,0
30558474_1,576721,1348,0,noHate,I do n't know why people associate Southern Europeans with light brown/olive skin .,0
13342834_1,580976,1345,0,noHate,Even the forum of Local Government Ombudsman Watch are frightened to talk about the video .,0
30729421_1,572259,1362,0,noHate,Good thread and good points .,0
14077688_2,578492,1383,1,noHate,Especially I think it 's bad when they bring their children with them to the West  cause in many cases they grow up brainwashed with multicultural and degenerate propaganda like the locals .,0
30496389_1,575397,1388,0,noHate,Is there any on here old enough to remember white Canada ?,0
13845145_2,592499,1391,0,noHate,How are you a White Nationalist when you support the foreign occupation of a white country ?,0
31715199_1,608629,1363,0,noHate,Nope prisoner means that you belive in wp and try to dress as much like one but cannot due to parents or your job .,0
30712848_2,572744,1354,0,noHate,God protect and bless you dear lady .,0
14102692_1,599368,1381,0,noHate,man i was in jail in waukesha a few years back and i heard that there arent any skins out there any more  hows the scene out there ? has it picked up in the last few years or was the guy i talked to full of it ?,0
14054691_2,584716,1383,0,noHate,THANKS,0
14112850_1,593369,1381,0,noHate,That little one is adorable !,0
13868014_3,572043,1391,0,noHate,You shall know of where to go from there  gille. or . . .,0
13461530_1,579751,1347,1,noHate,YouTube - Black savages bake puppy alive !!,0
14037392_3,584675,1387,0,noHate,Cheers,0
30654474_2,573047,1354,0,noHate,Typical,0
13568780_2,577166,1347,0,noHate,This thread is for answering questions related to NS  that 's all .,0
13642982_1,591088,1391,0,noHate,I would like to get some of the leaflets printed and distribute them but sadly I have not got the funds .,0
14110718_1,576488,1381,0,noHate,I'm not sure if these people are in your area  but they 're in PA : American Nationalist Union P.O. Box 426 Allison Park  PA 15101 http://www.anu.org/,0
13394158_1,572043,1345,0,noHate,Something tells me that you 're sitting in the wrong section of the Stormfront bus .,0
13482735_1,572147,1346,0,noHate,Blue Bell ice cream has one showing five kids one black playing in the fields and barn .,0
14026514_1,572285,1387,0,noHate,Come to Bromsgrove and I 'll be more than happy to give you a tour of the West Midlands and the History of Heavy Metal We have the Malvern Hills one of Englands most beautiful places,0
30691126_9,588910,1362,0,noHate,7. gender segregated or no ?,0
30765008_1,587458,1362,0,noHate,You did n't learn about it because it is n't so .,0
30622623_1,574483,1359,0,noHate,There is a full video out there some where and I 've been searching for it with out luck Published on May 1  2014 Disrespectful Vine Of The Week : `` Fxck Your Neighborhood '' Man 's Glasses Flew 50 Meters !,0
13481244_2,572196,1346,0,noHate,If that is not genocide  what is ?,0
14412618_1,572827,1375,0,noHate,No one else is going to bother telling this story .,0
14090367_2,572043,1381,0,noHate,Awesome band back in the day !,0
30571599_6,576238,1359,0,noHate,Parts are more expensive  and exclusive .,0
31733984_1,750098,1363,0,noHate,please recommend me black metal and death metal bands  like fear factory or slipknot and etc. machine head slayers albums like `` god hates us all '' and `` diabulus musica . '',0
13845598_1,574905,1391,0,noHate,Mr A was correct again .,0
30389867_1,735180,1388,0,noHate,Does anyone else find it does n't difficult to find a white Canadian woman to date who is not Looney lefty ?,0
14658717_2,572299,1371,0,noHate,Small cars are a pain in the ass too .,0
14668700_1,572043,1371,0,noHate,What do those pictures have to do with 27 framers of the US Constitution including George Washington  James Madison and Benjamin Franklin being non-Jewish Freemasons ?,0
13209385_3,578829,1345,0,noHate,There are few if any Blacks .,0
14110790_1,600196,1381,0,noHate,looking for proud white female in ohio for friends and maybe more .,0
14267358_1,573684,1380,0,noHate,If you want to buy the homes and businesses around you pm Ill show you how to purchase these propertys when they become available  even with bad or no credit or money .,0
14292758_1,572462,1380,0,noHate,I miss my mark if the movie Jack London was n't shown at the The Jack London Literary Prize Banquet .,0
14106170_1,599916,1381,0,noHate,In an effort to tie the thread back together ....,0
30626462_3,610258,1348,0,noHate,Revered for their intellectual depth  technical command and artistic beauty  Bach 's works include the Brandenburg concertos  the Goldberg Variations  the Partitas  the Well-Tempered Clavier  the Mass in B Minor  the St Matthew Passion  the St John Passion  the Magnificat  The Musical Offering  The Art of Fugue  the English and French Suites  the Sonatas and Partitas for solo violin  the Cello Suites  more than 200 surviving cantatas  and a similar number of organ works  including the celebrated Toccata and Fugue in D minor and Passacaglia and Fugue in C minor .,0
30623542_1,607125,1362,0,noHate,It just goes to show that kids have more common sense than many white adults ( sadly. ),0
31721425_1,601076,1363,0,noHate,well there is a little history for this post so listen up if you dont mind. there was a group in this city called the 311 boys supposedly they were a racist bunch of kids but i never thought they were but through the newspaper and manipulation of sotries they were labled as racist. well my views arnt that well known at school but some do know and ive been labled a `` 311 '' boy. a group of about 10 or so blacks approached me before school. now im not some little guy im a decent build and really have no fear of anyone or anything at this point in my life. well anyway they came up to me and started asking me if i was 311 if i was a racist and all this crap. i denied mostly for my own safety at the time. well i talked to some people who asked me who i thoguht were friends but it turns out they werent. they went right around and told them some of my views and now they came up to me at lunch today and pushed me around a little i stood up to them and got up in their faces but finally a hall monitor came and broke it up. im just wondering whats going to happen in the next few days since im the only WP kid in my school and am standing alone on this issue. just decided to post this bit of information for you wall to read keep safe and keep smart .,0
14097304_2,582625,1381,0,noHate,I mean three or four years older  like 24 or 25 years of age .,0
14031811_1,572142,1387,0,noHate,There is such a thing as a human race but different sub species .,0
30546892_1,734981,1348,0,noHate,Could be the greater emphasis on functionality is shared between the styles of architecture .,0
30623715_1,576784,1362,0,noHate,The idea that homeschooled kids do n't get socialized is ludicrous .,0
13597435_6,573835,1393,0,noHate,Ca n't wait until tomorrow !,0
31757382_3,572475,1363,0,noHate,Welcome to Stormfront  the largest White Nationalist community on the web .,0
12870037_3,577177,1346,0,noHate,More people must have realized the truth .,0
14669208_1,572648,1371,0,noHate,I'm glad you 're gay !,0
30536136_4,574041,1359,0,noHate,The town of Houston is the County seat of Texas county I believe .,0
14035573_2,576413,1387,1,noHate,Just saying .,0
30507352_2,575846,1362,0,noHate,They should have made sweet potato pie .,0
14279990_1,585392,1380,0,noHate,I'm curious ( but doubtful ) ; is there anyone here who 's expressed SUPPORT for Nordic superiority that is not Nordic himself ?,0
30593035_8,572648,1359,0,noHate,Get gas masks !,0
30405534_1,735243,1396,0,noHate,I hope so  but I would still like to thank you Day of Vengeance for bringing up to my attention the issue mentioned above Thank you for caring Day of Vengeance .,0
12851130_1,576158,1346,1,noHate,Deliberately trying to eliminate an identifiable group is an attempt to commit geNOcide under the Law of Common Sense .,0
13592269_1,572266,1393,0,noHate,She is white but looks somewhat below average for a white Swedish girl  I think .,0
13844590_2,590544,1391,0,noHate,Please  Ireland  do n't replicate the demographics of London in th Emerald Isle .,0
13454320_3,572158,1347,0,noHate,- YouTube,0
31744139_3,573685,1363,0,noHate,Sad how low people will go you know ?,0
14038826_1,580185,1387,0,noHate,Only if you can afford it  white good areas in croydon are semi house 350.000 + a 1 bed flat is 200.000 + .,0
14109373_2,600437,1381,1,noHate,I 'm 19  150lbs. green eyes  light brown hair  good features. good looking to myself  and maybe to you  k.i.t emerald714@hotmail.com,0
14102588_2,573803,1381,0,noHate,I 'm looking to make new friends in the west / middle tn area .,0
33669627_1,576530,1346,0,noHate,I would not even entertain myself with his so called work it 's all trash and does n't being with the WN movement .,0
30571599_4,576238,1359,0,noHate,AR10s are heavy .,0
14098681_2,572457,1381,0,noHate,Too many internet people know me by looks  and would love to crucify me for something .,0
31747401_1,573589,1363,0,noHate,a few times ive been told to make kids. i said i have no one to make them with. now i have someone but we do not feel ready to have kids. i belive in quality over quantity. so we would have maybe 2 to 4 .,0
14666455_3,576266,1371,0,noHate,88 In the end is victory,0
14054691_1,584716,1383,0,noHate,Hi i need some information to understand the meaning of the negrogreek homo and the race-mixer tag of the HELLENIC THREAD .,0
14665319_1,585630,1371,0,noHate,84% French ...,0
13480343_2,573459,1345,0,noHate,When you get to the site click on Dark Crimes .,0
13867771_1,591112,1391,0,noHate,today i obtained this article. gene kerrigan looks non white. it 's nice to see the indo refering to my st. bridgets cross/celtic cross/sunwheel designs !,0
13470831_2,575941,1346,0,noHate,Anything goes these days to make Whites look like total jack asses .,0
30422877_3,577208,1354,0,noHate,David Stein/Cole on the Holocaust and historical revision - YouTube,0
14658274_1,604689,1371,0,noHate,No if anything it shows that genes play important part in how we behave .,0
14032368_1,580960,1387,0,noHate,I would like to say a very warm welcome to all our new members ... just working my way through each of your intro posts,0
30519051_2,576386,1354,0,noHate,If you want to know about Ragnar and his time then read Ragnars saga Loðbrókar .,0
14266885_7,578829,1380,0,noHate,[ 85.362 ] [ 228.275 ],0
30542077_2,573472,1348,0,noHate,These negroes make way more money than you do  and sleep with way more white women than you do  they 're the kings and you are their pathetic followers .,0
30527653_3,594327,1359,0,noHate,Day 2 Do n't Leave Watch the city burn around you .,0
14416558_3,573615,1375,0,noHate,There are some that can vouch for that  too .,0
14409149_3,580348,1375,0,noHate,What a joke .,0
30733544_1,572106,1354,0,noHate,Until you can explain the meaning of this statement I will consider you to have just outdone every troll that 's been on here .,0
13855938_2,584989,1391,0,noHate,And that goes for Eastern Europeans and Asians as well .,0
13556194_1,582263,1347,0,noHate,Were you to ever witness the `` fighting unto death '' displayed by game fowl you 'd soon discover that theres nothing chicken about chickens .,0
30644911_3,585114,1354,0,noHate,If there 's nothing to hide why ban it,0
13621261_3,579371,1393,0,noHate,http://www.vg.no/pub/vgart.hbs ? artid = 222065 Suspected for warcrimes  seeks asylum in Norway A Chechen ( 32 ) - wanted for warcrimes - and a Lebanese ( 41 ) - suspected of warcrimes - lives at an asylum reception center in Norway with their families .,0
14061433_3,572253,1383,0,noHate,You can feel there like in 1944 .,0
14299008_1,577166,1380,0,noHate,We need to spread more videos around Haman : WNTube - YouTube the White Nationalist way ...,0
13842729_1,591100,1391,0,noHate,With the help of God we will be congratulating an Irish WN Party on their election success in the not so distant future .,0
13337796_2,572266,1345,0,noHate,Report from the UK : Report of child abuse by Masons at the Witherwack Estate  Sunderland .,0
13610759_3,581214,1393,0,noHate,To be honest .. it frightens the living hell outta me .,0
30894644_1,572062,1346,0,noHate,I'd focus on the aspect of forced integration and that the Whites acted in response to that  first .,0
12858403_1,576069,1346,1,noHate,Alex Jones is not Pro White  he is trying to take anti-White and subvert it back into `` anti-racism '' and forced racial integration .,0
13856263_2,591126,1391,0,noHate,The cw are a nationalist/white pride group and have been around since 02 .,0
13489748_1,572043,1395,0,noHate,No it`s untrue .,0
12869707_2,575112,1346,1,noHate,Am i missing something here ?,0
13845939_2,584989,1391,0,noHate,By looking at the Toy Show tonight  you 'd swear the Irish were the minority in Ireland .,0
13586816_3,589791,1393,0,noHate,Every country has their own spirit .,0
14100224_1,585681,1381,0,noHate,I was n't able to attend the last event but really would like to met some normal people in San Diego .,0
14095559_3,598744,1381,1,noHate,16,0
14104200_4,572043,1381,0,noHate,Ssupreme88,0
30475403_1,572149,1359,0,noHate,.44 magnum .,0
30506355_2,602084,1359,0,noHate,I 'm looking for someone to train with .,0
14296279_1,576945,1380,0,noHate,Thank you for this update .,0
14669849_1,572344,1371,0,noHate,No I call it hypocrisy and it goes against what you and your peers preach .,0
13288494_2,572180,1345,0,noHate,Three of the four suspects in the death of a 12-year-old Moore County girl were repeat offenders  free on probation .,0
30399246_1,572058,1362,0,noHate,My french teacher at school found one way to get us boys to concentrate  put a french woman with big boobs in front of us .,0
31744216_1,633817,1363,0,noHate,It's to bad that there is n't anything like this anymore  Id sure join if there was .,0
30413507_1,577073,1354,0,noHate,The London Forum is a great YouTube channel .,0
14299742_4,577166,1380,0,noHate,Nothing so beautiful in the whole world in fact .,0
31660901_1,598719,1363,0,noHate,The Klan is the greatest thing to happen to this country and it will take this country back once again .,0
14056592_2,572255,1383,0,noHate,And they really are quite a frustrated group .,0
31719001_2,586916,1363,0,noHate,And then follow up by saying `` New Speak '' is not `` Our Speak ' and watch the teacher fumble with that ball .,0
30719063_1,583162,1362,0,noHate,Sadly virtually every parent on this site will have to have their children experience that  as it is  without forcing them to experience it unnecesserily .,0
13061046_1,579092,1345,0,noHate,Wonder if food stamps would cover s * * t for them in America and we could not have a food shortage of real food ?,0
